Entry	EC number	genus
RS_GCF_900089075.1_rep5	1935184	1816680
RS_GCF_900155555.1_rep1	1935192	1871012
RS_GCF_900155555.1_rep0	1935192	1871012
RS_GCF_900155555.1_rep4	1935192	1871012
GB_GCA_947254375.1_rep0	1935192	1935195
GB_GCA_947254375.1_rep8	1935192	1935195
GB_GCA_947254375.1_rep7	1935192	1935195
GB_GCA_947254375.1_rep3	1935192	1935195
RS_GCF_900155555.1_rep2	1935192	1871012
GB_GCA_947254375.1_rep2	1935192	1935195
RS_GCF_900155555.1_rep7	1935192	1871012
RS_GCF_900155555.1_rep3	1935192	1871012
GB_GCA_947254375.1_rep1	1935192	1935195
GB_GCA_947254375.1_rep6	1935192	1935195
RS_GCF_900155555.1_rep6	1935192	1871012
RS_GCF_900155555.1_rep8	1935192	1871012
GB_GCA_947254375.1_rep5	1935192	1935195
GB_GCA_019115895.1_rep3	1935200	2838694
GB_GCA_019115895.1_rep5	1935200	2838694
RS_GCF_900155395.1_rep0	1935200	1871030
GB_GCA_019118705.1_rep1	1935200	2838693
GB_GCA_019115895.1_rep6	1935200	2838694
RS_GCF_900155395.1_rep3	1935200	1871030
GB_GCA_019115895.1_rep7	1935200	2838694
GB_GCA_019115895.1_rep2	1935200	2838694
RS_GCF_900155395.1_rep1	1935200	1871030
GB_GCA_019119715.1_rep6	1935200	2838692
GB_GCA_019119715.1	1935200	2838692
RS_GCF_900155395.1_rep5	1935200	1871030
GB_GCA_019118705.1_rep8	1935200	2838693
GB_GCA_019119715.1_rep1	1935200	2838692
GB_GCA_019115895.1	1935200	2838694
GB_GCA_019119715.1_rep7	1935200	2838692
GB_GCA_019118705.1_rep4	1935200	2838693
RS_GCF_900155395.1	1935200	1871030
RS_GCF_900155395.1_rep4	1935200	1871030
GB_GCA_019118705.1_rep6	1935200	2838693
GB_GCA_019118705.1	1935200	2838693
GB_GCA_019118705.1_rep3	1935200	2838693
RS_GCF_900155395.1_rep6	1935200	1871030
RS_GCF_900155395.1_rep8	1935200	1871030
GB_GCA_019119715.1_rep8	1935200	2838692
GB_GCA_019119715.1_rep3	1935200	2838692
GB_GCA_019115895.1_rep1	1935200	2838694
GB_GCA_019118705.1_rep0	1935200	2838693
GB_GCA_019115895.1_rep0	1935200	2838694
GB_GCA_019115895.1_rep8	1935200	2838694
RS_GCF_900155395.1_rep7	1935200	1871030
RS_GCF_900155395.1_rep2	1935200	1871030
RS_GCF_001049895.1_rep0	1935206	1631346
RS_GCF_001049895.1	1935206	1631346
RS_GCF_001049895.1_rep5	1935206	1631346
RS_GCF_001049895.1_rep1	1935206	1631346
RS_GCF_001049895.1_rep6	1935206	1631346
RS_GCF_001049895.1_rep2	1935206	1631346
RS_GCF_001049895.1_rep7	1935206	1631346
RS_GCF_001049895.1_rep3	1935206	1631346
GB_GCA_000008085.1_rep1	193568	228908
GB_GCA_013824915.1_rep0	193568	2067986
GB_GCA_000008085.1_rep6	193568	228908
GB_GCA_013824915.1_rep2	193568	2067986
GB_GCA_013824915.1_rep3	193568	2067986
GB_GCA_013824915.1_rep8	193568	2067986
GB_GCA_000008085.1_rep7	193568	228908
GB_GCA_000008085.1_rep2	193568	228908
GB_GCA_000008085.1_rep8	193568	228908
GB_GCA_013824915.1_rep6	193568	2067986
GB_GCA_000008085.1_rep3	193568	228908
GB_GCA_000008085.1_rep4	193568	228908
GB_GCA_000008085.1_rep0	193568	228908
GB_GCA_013824915.1_rep1	193568	2067986
GB_GCA_013824915.1_rep5	193568	2067986
GB_GCA_000008085.1_rep5	193568	228908
GB_GCA_022843805.1	1936111	1936112
GB_GCA_014238335.1	1936111	1936112
RS_GCF_001983935.1	1936111	1891926
GB_GCA_029245955.1	1936111	1936112
GB_GCA_024230215.1	1936111	1936112
GB_GCA_029941865.1	1936111	1936112
GB_GCA_029247265.1	1936111	1936112
GB_GCA_021443945.1_rep5	1937007	1937012
RS_GCF_001945525.1_rep6	1937007	1862668
GB_GCA_902488835.1_rep1	1937007	1937014
GB_GCA_902488835.1	1937007	1937014
GB_GCA_902488835.1_rep8	1937007	1937014
GB_GCA_021443945.1_rep1	1937007	1937012
GB_GCA_902488835.1_rep5	1937007	1937014
RS_GCF_001945525.1_rep1	1937007	1862668
RS_GCF_001945525.1_rep7	1937007	1862668
GB_GCA_021443945.1_rep0	1937007	1937012
GB_GCA_021443945.1	1937007	1937012
RS_GCF_001945525.1	1937007	1862668
GB_GCA_021443945.1_rep7	1937007	1937012
RS_GCF_001945525.1_rep2	1937007	1862668
GB_GCA_902488835.1_rep3	1937007	1937014
GB_GCA_902488835.1_rep2	1937007	1937014
RS_GCF_001945525.1_rep8	1937007	1862668
GB_GCA_021443945.1_rep2	1937007	1937012
RS_GCF_001945525.1_rep0	1937007	1862668
RS_GCF_001945525.1_rep4	1937007	1862668
GB_GCA_021443945.1_rep3	1937007	1937012
GB_GCA_902488835.1_rep4	1937007	1937014
GB_GCA_902488835.1_rep7	1937007	1937014
GB_GCA_902488835.1_rep6	1937007	1937014
RS_GCF_001945605.1_rep2	1937008	1862672
RS_GCF_004793885.1_rep4	1937008	3038133
RS_GCF_004793885.1_rep1	1937008	3038133
RS_GCF_004793885.1_rep3	1937008	3038133
RS_GCF_004793885.1_rep2	1937008	3038133
RS_GCF_001945605.1_rep3	1937008	1862672
RS_GCF_001945605.1_rep4	1937008	1862672
RS_GCF_004793885.1_rep5	1937008	3038133
RS_GCF_001945605.1_rep6	1937008	1862672
RS_GCF_001945605.1_rep7	1937008	1862672
RS_GCF_004793885.1_rep0	1937008	3038133
RS_GCF_004793885.1_rep8	1937008	3038133
RS_GCF_004793885.1_rep6	1937008	3038133
RS_GCF_001945605.1_rep8	1937008	1862672
RS_GCF_001945605.1_rep0	1937008	1862672
RS_GCF_001945605.1_rep1	1937008	1862672
RS_GCF_009768935.1_rep5	1937016	2653714
RS_GCF_009768935.1	1937016	2653714
RS_GCF_009768935.1_rep8	1937016	2653714
RS_GCF_009768935.1_rep2	1937016	2653714
RS_GCF_009768935.1_rep7	1937016	2653714
RS_GCF_009768935.1_rep0	1937016	2653714
RS_GCF_009768935.1_rep1	1937016	2653714
RS_GCF_009768935.1_rep6	1937016	2653714
RS_GCF_001693775.2_rep0	1937664	1871336
RS_GCF_001693775.2	1937664	1871336
RS_GCF_001693775.2_rep8	1937664	1871336
RS_GCF_001693775.2_rep5	1937664	1871336
RS_GCF_001693775.2_rep2	1937664	1871336
RS_GCF_001693775.2_rep7	1937664	1871336
RS_GCF_001693775.2_rep1	1937664	1871336
RS_GCF_001693775.2_rep4	1937664	1871336
RS_GCF_000430505.1_rep5	1937963	1121902
RS_GCF_000430505.1	1937963	1121902
RS_GCF_000430505.1_rep7	1937963	1121902
RS_GCF_000430505.1_rep3	1937963	1121902
RS_GCF_000430505.1_rep4	1937963	1121902
RS_GCF_000430505.1_rep2	1937963	1121902
RS_GCF_000430505.1_rep1	1937963	1121902
RS_GCF_000430505.1_rep6	1937963	1121902
RS_GCF_000265505.1_rep6	1937972	880071
RS_GCF_000265505.1_rep3	1937972	880071
RS_GCF_020630935.1_rep2	1937972	1937974
RS_GCF_000265505.1_rep8	1937972	880071
RS_GCF_020630935.1	1937972	1937974
RS_GCF_020630935.1_rep1	1937972	1937974
RS_GCF_020630935.1_rep3	1937972	1937974
RS_GCF_000265505.1_rep2	1937972	880071
RS_GCF_020630935.1_rep0	1937972	1937974
RS_GCF_000265505.1_rep5	1937972	880071
RS_GCF_000265505.1_rep4	1937972	880071
RS_GCF_000265505.1_rep1	1937972	880071
RS_GCF_000422585.1_rep1	1937999	1121903
RS_GCF_000422585.1	1937999	1121903
RS_GCF_000422585.1_rep3	1937999	1121903
RS_GCF_000422585.1_rep8	1937999	1121903
RS_GCF_000422585.1_rep4	1937999	1121903
RS_GCF_000422585.1_rep5	1937999	1121903
RS_GCF_000422585.1_rep6	1937999	1121903
RS_GCF_000422585.1_rep0	1937999	1121903
RS_GCF_900113045.1_rep4	1938003	1003
RS_GCF_900113045.1_rep6	1938003	1003
RS_GCF_900113045.1_rep2	1938003	1003
RS_GCF_900113045.1_rep3	1938003	1003
GB_GCA_025455345.1_rep8	1938003	1938004
RS_GCF_900113045.1_rep7	1938003	1003
GB_GCA_025455345.1_rep4	1938003	1938004
GB_GCA_025455345.1_rep3	1938003	1938004
RS_GCF_900113045.1_rep8	1938003	1003
GB_GCA_025455345.1_rep2	1938003	1938004
GB_GCA_025455345.1_rep6	1938003	1938004
GB_GCA_025455345.1_rep5	1938003	1938004
RS_GCF_900113045.1_rep5	1938003	1003
GB_GCA_025455345.1_rep1	1938003	1938004
GB_GCA_025455345.1_rep7	1938003	1938004
GB_GCA_025455345.1_rep0	1938003	1938004
RS_GCF_003967275.1_rep6	1938335	1914471
RS_GCF_003967275.1	1938335	1914471
RS_GCF_003967275.1_rep8	1938335	1914471
RS_GCF_003967275.1_rep4	1938335	1914471
RS_GCF_003967275.1_rep7	1938335	1914471
RS_GCF_003967275.1_rep0	1938335	1914471
RS_GCF_003967275.1_rep5	1938335	1914471
RS_GCF_003967275.1_rep3	1938335	1914471
RS_GCF_004803815.1	194	204
RS_GCF_938018035.1	194	218934
RS_GCF_937996225.1	194	218934
RS_GCF_938045225.1	194	218934
GB_GCA_012728225.1	194	205
RS_GCF_013372125.1	194	200
RS_GCF_000816245.1	194	1500960
GB_GCA_900319915.1	194	218934
RS_GCF_003048535.1	194	199
RS_GCF_013177655.1	194	449520
GB_GCA_934718785.1	194	218934
RS_GCF_002913715.1	194	199
GB_GCA_002179635.1	194	197
RS_GCF_016599045.1	194	2768148
RS_GCF_938041645.1	194	218934
RS_GCF_027797205.1	194	2983836
RS_GCF_905372745.1	194	218934
RS_GCF_937921625.1	194	218934
RS_GCF_937981295.1	194	218934
RS_GCF_003048905.1	194	199
RS_GCF_002080395.1	194	28898
RS_GCF_013372225.1	194	827
RS_GCF_005406225.1	194	2510188
RS_GCF_001017575.1	194	201
RS_GCF_902460415.1	194	199
RS_GCF_002165785.1	194	199
GB_GCA_938036585.1	194	218934
RS_GCF_937959485.1	194	218934
RS_GCF_008011665.1	194	1031542
GB_GCA_000495505.1	194	1244528
RS_GCF_938017705.1	194	218934
RS_GCF_015679985.1	194	199
GB_GCA_937990735.1	194	218934
RS_GCF_000466745.1	194	1242969
RS_GCF_947255105.1	194	218934
RS_GCF_938030815.1	194	218934
RS_GCF_003048575.1	194	199
GB_GCA_900539255.1	194	218934
RS_GCF_900539505.1	194	218934
RS_GCF_013201605.1	194	1848766
RS_GCF_905371695.1	194	218934
RS_GCF_937997595.1	194	218934
RS_GCF_938045345.1	194	218934
RS_GCF_938045205.1	194	218934
RS_GCF_012978815.1	194	1705726
GB_GCA_002092835.1	194	199
RS_GCF_002914005.1	194	199
RS_GCF_003049705.1	194	199
RS_GCF_004323845.1	194	2267891
RS_GCF_002912425.1	194	199
RS_GCF_938045625.1	194	218934
RS_GCF_004803795.1	194	203
RS_GCF_027797465.1	194	2984146
RS_GCF_938045465.1	194	218934
RS_GCF_944323605.1	194	218934
RS_GCF_030249845.1	194	2974576
RS_GCF_938015785.1	194	218934
RS_GCF_002913945.1	194	199
RS_GCF_902460705.1	194	199
RS_GCF_014217995.1	194	1655500
RS_GCF_002092855.1	194	199
RS_GCF_008245005.1	194	32024
RS_GCF_938002845.1	194	218934
RS_GCF_902460875.1	194	199
RS_GCF_900475935.1	194	32019
RS_GCF_026241315.1	194	2994322
RS_GCF_937980635.1	194	218934
RS_GCF_013372185.1	194	650054
RS_GCF_905120475.1	194	2790657
RS_GCF_008245025.1	194	488545
GB_GCA_002179165.1	194	197
RS_GCF_000466685.1	194	1242968
RS_GCF_013372165.1	194	91353
RS_GCF_902460675.1	194	199
GB_GCA_021203945.1	194	205
RS_GCF_905373215.1	194	218934
RS_GCF_938040115.1	194	218934
RS_GCF_003048555.1	194	199
RS_GCF_005406215.1	194	2510190
RS_GCF_002913745.1	194	199
RS_GCF_026616895.1	194	2976332
GB_GCA_024680445.1	194	205
RS_GCF_014931215.1	194	1813595
GB_GCA_017940085.1	194	205
RS_GCF_937997405.1	194	218934
GB_GCA_949294425.1	194	218934
RS_GCF_004803835.1	194	1032243
RS_GCF_000736415.1	194	1244531
GB_GCA_946221035.1	194	218934
RS_GCF_938018145.1	194	218934
RS_GCF_902460625.1	194	199
RS_GCF_002092845.1	194	199
RS_GCF_002913045.1	194	199
RS_GCF_937973075.1	194	218934
RS_GCF_003048675.2	194	199
GB_GCA_014305285.1	194	197
RS_GCF_902460845.1	194	199
GB_GCA_938041615.1	194	218934
RS_GCF_902460545.1	194	199
RS_GCF_003048405.1	194	199
GB_GCA_934728065.1	194	218934
GB_GCA_022775765.1	194	205
RS_GCF_019702925.1	194	2840180
RS_GCF_937890585.1	194	218934
RS_GCF_006864425.1	194	654363
RS_GCF_020024835.1	194	205
GB_GCA_905373295.1	194	218934
RS_GCF_003048595.2	194	199
RS_GCF_025319965.1	194	1660063
RS_GCF_002912895.1	194	199
RS_GCF_938039205.1	194	218934
RS_GCF_009690845.1	194	2608384
RS_GCF_002022005.1	194	1874362
RS_GCF_937997535.1	194	218934
RS_GCF_000816305.1	194	1388752
GB_GCA_018375265.1	194	199
RS_GCF_015229955.1	194	199
RS_GCF_000816785.1	194	1388753
RS_GCF_013372205.1	194	202
RS_GCF_002913865.1	194	199
RS_GCF_013201685.1	194	1780362
RS_GCF_003049085.1	194	199
RS_GCF_008633915.1	194	2593546
RS_GCF_008245045.1	194	1031542
RS_GCF_003048375.1	194	199
RS_GCF_006864535.1	194	2202200
RS_GCF_005406205.1	194	2510189
RS_GCF_900573985.1	194	204
RS_GCF_902460535.1	194	199
RS_GCF_000413435.1	194	883165
RS_GCF_002913225.1	194	199
RS_GCF_002220775.1	194	206
RS_GCF_002139935.1	194	1031753
RS_GCF_013372145.1	194	91352
RS_GCF_013201895.1	194	2042961
RS_GCF_004357905.1	194	201
GB_GCA_947090385.1	194	218934
RS_GCF_938039245.1	194	218934
RS_GCF_902460715.1	194	199
RS_GCF_022369455.1	194	1660078
RS_GCF_900637395.1	194	28080
RS_GCF_003048775.2	194	199
RS_GCF_905120465.1	194	2790656
RS_GCF_022369435.1	194	1032242
RS_GCF_902460665.1	194	199
RS_GCF_006864365.1	194	535091
RS_GCF_016806695.1	194	2691918
GB_GCA_900772495.1	194	218934
RS_GCF_000254135.1	194	887308
RS_GCF_003048615.2	194	199
RS_GCF_938030685.1	194	218934
RS_GCF_000017585.1	194	360107
RS_GCF_938017615.1	194	218934
RS_GCF_938031315.1	194	218934
RS_GCF_000816185.1	194	1031564
RS_GCF_938030145.1	194	218934
RS_GCF_002139915.1	194	3161138
GB_GCA_937875715.1	194	218934
RS_GCF_900638335.1	194	201
GB_GCA_000163995.1	194	683083
RS_GCF_013372105.1	194	2505970
RS_GCF_002139855.1	194	1660073
RS_GCF_938045405.1	194	218934
RS_GCF_015230015.1	194	199
RS_GCF_003843835.1_rep8	1940136	1917811
RS_GCF_003843835.1	1940136	1917811
RS_GCF_003843835.1_rep6	1940136	1917811
RS_GCF_003843835.1_rep0	1940136	1917811
RS_GCF_003843835.1_rep4	1940136	1917811
RS_GCF_003843835.1_rep3	1940136	1917811
RS_GCF_003843835.1_rep2	1940136	1917811
RS_GCF_003843835.1_rep5	1940136	1917811
RS_GCF_000709555.1_rep0	1940138	1415657
RS_GCF_000709555.1	1940138	1415657
RS_GCF_000709555.1_rep5	1940138	1415657
RS_GCF_000709555.1_rep3	1940138	1415657
RS_GCF_000709555.1_rep4	1940138	1415657
RS_GCF_000709555.1_rep1	1940138	1415657
RS_GCF_000709555.1_rep8	1940138	1415657
RS_GCF_000709555.1_rep7	1940138	1415657
RS_GCF_004355005.1_rep6	1940143	1442381
RS_GCF_004355005.1	1940143	1442381
RS_GCF_004355005.1_rep1	1940143	1442381
RS_GCF_004355005.1_rep5	1940143	1442381
RS_GCF_004355005.1_rep8	1940143	1442381
RS_GCF_004355005.1_rep0	1940143	1442381
RS_GCF_004355005.1_rep3	1940143	1442381
RS_GCF_004355005.1_rep7	1940143	1442381
GB_GCA_019120375.1	1940255	2838591
GB_GCA_020025635.1	1940255	1940256
GB_GCA_944382705.1	1940255	1940258
GB_GCA_019119025.1	1940255	2838592
GB_GCA_018883715.1	1940255	2838597
GB_GCA_019118765.1	1940255	2838593
GB_GCA_019116345.1	1940255	2838595
GB_GCA_019117205.1	1940255	2838594
RS_GCF_002003465.1_rep6	1940395	1674942
RS_GCF_002003465.1	1940395	1674942
RS_GCF_002003465.1_rep8	1940395	1674942
RS_GCF_002003465.1_rep0	1940395	1674942
RS_GCF_002003465.1_rep3	1940395	1674942
RS_GCF_002003465.1_rep1	1940395	1674942
RS_GCF_002003465.1_rep2	1940395	1674942
RS_GCF_002003465.1_rep7	1940395	1674942
GB_GCA_000739515.1_rep1	1940406	1499966
GB_GCA_000739515.1	1940406	1499966
GB_GCA_000739515.1_rep4	1940406	1499966
GB_GCA_000739515.1_rep0	1940406	1499966
GB_GCA_000739515.1_rep5	1940406	1499966
GB_GCA_000739515.1_rep8	1940406	1499966
GB_GCA_000739515.1_rep2	1940406	1499966
GB_GCA_000739515.1_rep6	1940406	1499966
GB_GCA_000739535.1_rep6	1940407	1499967
GB_GCA_000739535.1	1940407	1499967
GB_GCA_000739535.1_rep7	1940407	1499967
GB_GCA_000739535.1_rep4	1940407	1499967
GB_GCA_000739535.1_rep3	1940407	1499967
GB_GCA_000739535.1_rep5	1940407	1499967
GB_GCA_000739535.1_rep1	1940407	1499967
GB_GCA_000739535.1_rep8	1940407	1499967
RS_GCF_004365575.1_rep5	1940855	1627895
RS_GCF_004365575.1	1940855	1627895
RS_GCF_004365575.1_rep6	1940855	1627895
RS_GCF_004365575.1_rep8	1940855	1627895
RS_GCF_004365575.1_rep4	1940855	1627895
RS_GCF_004365575.1_rep0	1940855	1627895
RS_GCF_004365575.1_rep2	1940855	1627895
RS_GCF_004365575.1_rep1	1940855	1627895
RS_GCF_030525755.1_rep2	194195	1872483
RS_GCF_030525755.1_rep7	194195	1872483
RS_GCF_030525755.1_rep0	194195	1872483
RS_GCF_030525755.1	194195	1872483
RS_GCF_000745955.1_rep6	194195	1120980
RS_GCF_014054525.1_rep2	194195	194196
RS_GCF_000745955.1_rep1	194195	1120980
RS_GCF_014054525.1_rep4	194195	194196
RS_GCF_030525755.1_rep3	194195	1872483
RS_GCF_030525755.1_rep8	194195	1872483
RS_GCF_014054525.1	194195	194196
RS_GCF_000745955.1	194195	1120980
RS_GCF_000745955.1_rep5	194195	1120980
RS_GCF_000745955.1_rep4	194195	1120980
RS_GCF_014054525.1_rep6	194195	194196
RS_GCF_000745955.1_rep0	194195	1120980
RS_GCF_030525755.1_rep6	194195	1872483
RS_GCF_000745955.1_rep2	194195	1120980
RS_GCF_014054525.1_rep0	194195	194196
RS_GCF_030525755.1_rep5	194195	1872483
RS_GCF_014054525.1_rep5	194195	194196
RS_GCF_030525755.1_rep4	194195	1872483
RS_GCF_014054525.1_rep3	194195	194196
RS_GCF_014054525.1_rep8	194195	194196
RS_GCF_029983815.1_rep5	1945592	2849657
RS_GCF_029983815.1_rep6	1945592	2849657
RS_GCF_029983815.1_rep3	1945592	2849657
RS_GCF_029983815.1_rep8	1945592	2849657
RS_GCF_001407835.1_rep3	1945592	1689303
RS_GCF_001407835.1_rep1	1945592	1689303
GB_GCA_030532135.1_rep3	1945592	1689303
RS_GCF_001407835.1	1945592	1689303
RS_GCF_029983815.1_rep2	1945592	2849657
RS_GCF_029983815.1_rep1	1945592	2849657
GB_GCA_030532135.1_rep1	1945592	1689303
RS_GCF_029983815.1_rep7	1945592	2849657
RS_GCF_001407835.1_rep2	1945592	1689303
RS_GCF_029983815.1_rep0	1945592	2849657
RS_GCF_001407835.1_rep0	1945592	1689303
GB_GCA_030532135.1_rep2	1945592	1689303
RS_GCF_003044305.1_rep0	1945896	2138576
RS_GCF_003044305.1	1945896	2138576
RS_GCF_003044305.1_rep1	1945896	2138576
RS_GCF_003044305.1_rep6	1945896	2138576
RS_GCF_003044305.1_rep7	1945896	2138576
RS_GCF_003044305.1_rep2	1945896	2138576
RS_GCF_003044305.1_rep8	1945896	2138576
RS_GCF_003044305.1_rep4	1945896	2138576
RS_GCF_017355915.2_rep1	1949218	2811430
RS_GCF_017355915.2_rep7	1949218	2811430
RS_GCF_017355915.2_rep2	1949218	2811430
RS_GCF_017355915.2_rep3	1949218	2811430
RS_GCF_017355935.1	1949218	1720261
RS_GCF_017355915.2_rep4	1949218	2811430
RS_GCF_017355915.2_rep8	1949218	2811430
RS_GCF_017355915.2_rep6	1949218	2811430
RS_GCF_017355935.1_rep2	1949218	1720261
RS_GCF_017355935.1_rep1	1949218	1720261
RS_GCF_017355915.2_rep0	1949218	2811430
RS_GCF_017355915.2_rep5	1949218	2811430
RS_GCF_001483135.1_rep7	1951300	1751427
RS_GCF_001483135.1	1951300	1751427
RS_GCF_001483135.1_rep5	1951300	1751427
RS_GCF_001483135.1_rep0	1951300	1751427
RS_GCF_001483135.1_rep8	1951300	1751427
RS_GCF_001483135.1_rep4	1951300	1751427
RS_GCF_001483135.1_rep1	1951300	1751427
RS_GCF_001483135.1_rep3	1951300	1751427
RS_GCF_003815035.1_rep6	1955413	1817405
RS_GCF_003815035.1	1955413	1817405
RS_GCF_003815035.1_rep7	1955413	1817405
RS_GCF_003815035.1_rep3	1955413	1817405
RS_GCF_003815035.1_rep0	1955413	1817405
RS_GCF_003815035.1_rep2	1955413	1817405
RS_GCF_003815035.1_rep1	1955413	1817405
RS_GCF_003815035.1_rep4	1955413	1817405
GB_GCA_022820365.1	1955420	2058390
GB_GCA_013002465.1	1955420	2058390
GB_GCA_022819605.1	1955420	2058390
GB_GCA_013003245.1	1955420	2058390
GB_GCA_022826205.1	1955420	2058390
GB_GCA_022824315.1	1955420	2058390
GB_GCA_022824525.1	1955420	2058390
GB_GCA_025800205.1	1955420	2058390
RS_GCF_001888055.1_rep3	1955421	1839807
RS_GCF_001888055.1	1955421	1839807
RS_GCF_001888055.1_rep1	1955421	1839807
RS_GCF_001888055.1_rep6	1955421	1839807
RS_GCF_001888055.1_rep0	1955421	1839807
RS_GCF_001888055.1_rep5	1955421	1839807
RS_GCF_001888055.1_rep7	1955421	1839807
RS_GCF_001888055.1_rep2	1955421	1839807
GB_GCA_031259505.1	195950	2382127
GB_GCA_031266995.1	195950	2382127
GB_GCA_031277235.1	195950	2382127
GB_GCA_031272655.1	195950	2382127
GB_GCA_031271245.1	195950	2382127
RS_GCF_001006485.1	195950	28112
GB_GCA_031272155.1	195950	2382127
GB_GCA_002890585.1	195950	712711
GB_GCA_031277335.1	195950	2382127
RS_GCF_003033925.1	195950	712710
GB_GCA_031258835.1	195950	2382127
GB_GCA_031268395.1	195950	2382127
GB_GCA_031260575.1	195950	2382127
GB_GCA_031264155.1	195950	2382127
GB_GCA_031275525.1	195950	2382127
GB_GCA_031272455.1	195950	2382127
GB_GCA_031260095.1	195950	2382127
GB_GCA_031285565.1	195950	2382127
GB_GCA_031269635.1	195950	2382127
GB_GCA_031262895.1	195950	2382127
GB_GCA_031283915.1	195950	2382127
GB_GCA_031288935.1	195950	2382127
GB_GCA_031257565.1	195950	2382127
GB_GCA_031270465.1	195950	2382127
GB_GCA_938036405.1	195950	417614
GB_GCA_031267935.1	195950	2382127
GB_GCA_031285685.1	195950	2382127
GB_GCA_031279875.1	195950	2382127
GB_GCA_031263835.1	195950	2382127
GB_GCA_031289515.1	195950	2382127
RS_GCF_030528505.1	195950	2382127
GB_GCA_031255595.1	195950	2382127
RS_GCF_003860135.1	195950	28112
GB_GCA_031282485.1	195950	2382127
RS_GCF_002000125.1	1960084	1908258
RS_GCF_001999305.1	1960084	1907939
RS_GCF_001999335.1	1960084	1908525
RS_GCF_000379905.1	1960084	1122936
RS_GCF_015356115.1	1960084	2778911
RS_GCF_002000485.1	1960084	1906745
RS_GCF_002000545.1	1960084	1908263
RS_GCF_020521555.1	1960084	2874504
RS_GCF_002930615.1	196013	1452508
RS_GCF_023721835.1	196013	2944811
GB_GCA_030150305.1	196013	2838790
RS_GCF_001017435.1	196013	413882
RS_GCF_003569765.1	196013	2315841
RS_GCF_026013905.1	196013	376175
RS_GCF_946480305.1	196013	398560
RS_GCF_019204005.1_rep3	1960290	2827236
RS_GCF_020092905.1_rep4	1960290	1250540
RS_GCF_019204005.1_rep2	1960290	2827236
RS_GCF_020092905.1	1960290	1250540
RS_GCF_020092905.1_rep5	1960290	1250540
RS_GCF_020092905.1_rep1	1960290	1250540
RS_GCF_020092905.1_rep8	1960290	1250540
RS_GCF_000342165.1_rep8	1960290	1234595
RS_GCF_020092905.1_rep6	1960290	1250540
RS_GCF_000342165.1_rep6	1960290	1234595
RS_GCF_019204005.1	1960290	2827236
RS_GCF_000342165.1	1960290	1234595
RS_GCF_000342165.1_rep7	1960290	1234595
RS_GCF_000342165.1_rep2	1960290	1234595
RS_GCF_000342165.1_rep1	1960290	1234595
RS_GCF_019204005.1_rep4	1960290	2827236
RS_GCF_020092905.1_rep3	1960290	1250540
RS_GCF_019204005.1_rep5	1960290	2827236
RS_GCF_000342165.1_rep5	1960290	1234595
RS_GCF_020092905.1_rep7	1960290	1250540
RS_GCF_020092905.1_rep2	1960290	1250540
RS_GCF_019204005.1_rep7	1960290	2827236
RS_GCF_019204005.1_rep6	1960290	2827236
RS_GCF_019204005.1_rep1	1960290	2827236
RS_GCF_900108915.1_rep7	196078	64971
RS_GCF_900108915.1	196078	64971
RS_GCF_900108915.1_rep5	196078	64971
RS_GCF_900108915.1_rep6	196078	64971
RS_GCF_900108915.1_rep8	196078	64971
RS_GCF_900108915.1_rep2	196078	64971
RS_GCF_900108915.1_rep3	196078	64971
RS_GCF_900108915.1_rep0	196078	64971
RS_GCF_000422845.1_rep8	196079	1122615
RS_GCF_000422845.1_rep1	196079	1122615
RS_GCF_000422845.1_rep3	196079	1122615
RS_GCF_030689025.1_rep7	196079	3062618
GB_GCA_002733645.1_rep5	196079	2030817
RS_GCF_000422845.1_rep0	196079	1122615
RS_GCF_019740315.1_rep7	196079	2862510
GB_GCA_002733645.1_rep8	196079	2030817
RS_GCF_030689025.1_rep4	196079	3062618
GB_GCA_002733645.1_rep1	196079	2030817
GB_GCA_002733645.1	196079	2030817
RS_GCF_019740315.1_rep3	196079	2862510
RS_GCF_000422845.1_rep2	196079	1122615
RS_GCF_000422845.1_rep5	196079	1122615
RS_GCF_000422845.1	196079	1122615
RS_GCF_019740315.1_rep1	196079	2862510
GB_GCA_002733645.1_rep4	196079	2030817
RS_GCF_019740315.1	196079	2862510
RS_GCF_019740315.1_rep2	196079	2862510
RS_GCF_019740315.1_rep8	196079	2862510
RS_GCF_030689025.1	196079	3062618
RS_GCF_000422845.1_rep4	196079	1122615
RS_GCF_030689025.1_rep0	196079	3062618
RS_GCF_019740315.1_rep5	196079	2862510
RS_GCF_000422845.1_rep6	196079	1122615
GB_GCA_002733645.1_rep6	196079	2030817
RS_GCF_030689025.1_rep6	196079	3062618
GB_GCA_002733645.1_rep0	196079	2030817
RS_GCF_030689025.1_rep1	196079	3062618
RS_GCF_019740315.1_rep4	196079	2862510
GB_GCA_002733645.1_rep3	196079	2030817
RS_GCF_030689025.1_rep8	196079	3062618
RS_GCF_014641495.1_rep3	196080	1634917
GB_GCA_902729415.1_rep2	196080	1867952
RS_GCF_000688235.1_rep5	196080	1123355
RS_GCF_014641495.1_rep8	196080	1634917
